Date,Open,High,Low,Close,Adj Close,Volume
2018-06-15,26513.70,26586.40,26344.95,26417.40,26417.09,0
2018-06-18,26444.30,26477.50,26322.45,26409.30,26408.99,0
2018-06-19,26448.10,26448.10,26224.75,26265.75,26265.45,0
2018-06-20,26320.45,26574.75,26309.95,26557.70,26557.39,0
2018-06-21,26645.30,26682.95,26454.95,26496.95,26496.64,0
2018-06-22,26518.40,26806.55,26364.25,26766.85,26766.54,0
2018-06-25,26718.15,26804.90,26573.00,26609.70,26609.39,0
2018-06-26,26495.65,26712.60,26479.65,26601.70,26601.39,0
2018-06-27,26616.30,26634.30,26336.50,26423.40,26423.09,0
2018-06-28,26398.10,26487.85,26161.00,26324.60,26324.29,0
2018-06-29,26312.70,26465.00,26291.35,26364.20,26363.89,0
2018-07-02,26364.45,26371.60,26060.60,26230.30,26230.00,0
2018-07-03,26210.10,26316.10,26142.00,26204.10,26203.79,0
2018-07-04,26249.25,26480.50,26132.90,26433.95,26433.64,0
2018-07-05,26481.55,26598.45,26415.20,26503.30,26502.99,0
2018-07-06,26427.55,26609.85,26410.00,26493.85,26493.54,0
2018-07-09,26642.35,26781.20,26611.55,26753.30,26752.99,0
2018-07-10,26844.55,26939.55,26778.50,26894.55,26894.24,0
2018-07-11,26900.65,26938.85,26774.60,26816.20,26815.89,0
2018-07-12,26937.50,27164.80,26936.05,27026.55,27026.24,0
2018-07-13,27046.85,27102.35,26902.30,26935.95,26935.64,0
2018-07-16,26914.50,26939.05,26643.95,26679.80,26679.49,0
2018-07-17,26662.85,27041.35,26653.65,27008.10,27007.79,0
2018-07-18,27107.35,27187.15,26834.45,26880.90,26880.59,0
2018-07-19,26960.20,27025.45,26730.10,26789.65,26789.34,0
2018-07-20,26764.40,26946.55,26718.60,26873.20,26872.89,0
2018-07-23,26701.30,27040.10,26671.35,27008.15,27007.84,0
2018-07-24,26984.15,27128.00,26868.15,26974.40,26974.09,0
2018-07-25,26992.55,27074.00,26939.35,27031.30,27030.99,0
2018-07-26,27054.70,27455.10,27045.05,27406.40,27406.08,0
2018-07-27,27497.80,27661.05,27455.00,27634.40,27634.08,0
2018-07-30,27767.65,27873.70,27607.95,27842.60,27842.28,0
2018-07-31,27797.20,27839.20,27651.30,27764.15,27763.83,0
2018-08-01,27684.80,27820.15,27477.90,27596.60,27596.28,0
2018-08-02,27469.50,27487.90,27327.95,27355.95,27355.63,0
2018-08-03,27471.95,27723.00,27448.15,27695.50,27695.18,0
2018-08-06,27769.55,27994.00,27766.05,27898.50,27898.18,0
2018-08-07,27972.95,27988.20,27827.30,27875.90,27875.58,0
2018-08-08,27930.55,28128.65,27858.75,28062.45,28062.12,0
2018-08-09,28173.65,28363.40,28132.00,28320.00,28319.67,0
2018-08-10,28348.95,28377.90,28087.65,28124.25,28123.92,0
2018-08-13,27760.80,27911.85,27739.50,27794.40,27794.08,0
2018-08-14,27864.40,28053.05,27854.90,28021.70,28021.37,0
2018-08-16,27836.15,28013.10,27779.50,27826.55,27826.23,179500
2018-08-17,27991.75,28178.15,27953.80,28128.55,28128.22,151600
2018-08-20,28171.65,28322.30,28171.65,28274.25,28273.92,172500
2018-08-21,28295.85,28305.95,28151.90,28257.90,28257.57,138100
2018-08-23,28321.95,28325.45,27965.35,28027.90,28027.57,0
2018-08-24,27954.25,28122.75,27782.80,27834.70,27834.38,0
2018-08-27,27971.25,28317.75,27958.20,28264.20,28263.87,0
2018-08-28,28379.90,28388.65,28152.70,28269.65,28269.32,0
2018-08-29,28233.40,28344.10,28167.80,28224.10,28223.77,0
2018-08-30,28233.70,28233.70,27961.75,28103.25,28102.92,0
2018-08-31,27998.00,28157.35,27940.95,28061.75,28061.42,0
2018-09-03,28199.45,28203.20,27777.40,27819.50,27819.18,123200
2018-09-04,27845.55,27875.15,27385.85,27430.75,27430.43,0
2018-09-05,27409.30,27506.30,27136.05,27376.05,27375.73,0
2018-09-06,27464.25,27552.80,27246.25,27468.70,27468.38,0
2018-09-07,27439.25,27512.50,27232.80,27481.45,27481.13,0
2018-09-10,27395.20,27404.85,27142.55,27201.75,27201.43,0
2018-09-11,27295.20,27318.45,26772.25,26807.50,26807.19,0
2018-09-12,26895.15,26895.15,26555.15,26819.20,26818.89,0
2018-09-14,27059.85,27205.75,26989.80,27163.85,27163.53,0
2018-09-17,27002.60,27002.60,26743.40,26820.30,26819.99,0
2018-09-18,26757.00,26901.05,26407.45,26441.45,26441.14,0
2018-09-19,26532.00,26611.60,26235.70,26277.35,26277.04,0
2018-09-21,26331.05,26490.40,25053.35,25596.90,25596.60,0
2018-09-24,25645.05,25649.70,24904.50,24970.35,24970.06,0
2018-09-25,24947.70,25406.95,24678.25,25330.35,25330.05,0
2018-09-26,25525.10,25525.10,25197.35,25376.30,25376.01,0
2018-09-27,25442.10,25452.50,25007.05,25042.15,25041.86,0
2018-09-28,25135.80,25354.70,24919.25,25119.85,25119.56,0
2018-10-01,24943.90,25412.15,24707.65,25367.00,25366.71,0
2018-10-03,25290.55,25470.05,25026.35,25069.90,25069.61,253300
2018-10-04,24735.15,24893.40,24501.05,24819.30,24819.01,0
2018-10-05,24741.65,25080.20,24250.65,24443.45,24443.17,0
2018-10-08,24470.75,24745.35,24240.05,24618.35,24618.06,0
2018-10-09,24703.65,24759.90,24464.90,24527.65,24527.37,0
2018-10-10,24596.60,25371.15,24559.90,25321.70,25321.40,0
2018-10-11,24541.75,24940.10,24493.70,24783.95,24783.66,0
2018-10-12,25001.95,25484.20,24975.45,25395.85,25395.55,0
2018-10-15,25444.00,25466.20,25147.80,25388.05,25387.76,0
2018-10-16,25414.20,25707.05,25351.80,25589.65,25589.35,0
2018-10-17,25839.10,25915.35,25101.95,25188.60,25188.31,0
2018-10-19,24966.50,25277.90,24922.65,25085.80,25085.51,0
2018-10-22,25484.25,25504.75,25021.35,25078.60,25078.31,0
2018-10-23,24786.90,25124.60,24784.90,24972.45,24972.16,0
2018-10-24,25312.70,25356.90,24839.65,25064.20,25063.91,0
2018-10-25,24841.50,24977.35,24696.85,24817.45,24817.16,0
2018-10-26,24771.85,24771.95,24353.10,24421.05,24420.77,0
2018-10-29,24647.95,25023.75,24404.55,24959.70,24959.41,0
2018-10-30,24924.75,25121.50,24686.85,24807.75,24807.46,0
2018-10-31,24823.80,25201.30,24528.35,25153.25,25152.96,0
2018-11-01,25285.20,25401.60,25129.45,25323.65,25323.36,0
2018-11-02,25545.35,25856.25,25499.15,25701.65,25701.35,0
2018-11-05,25731.55,25788.20,25534.40,25732.20,25731.90,0
2018-11-06,25747.40,25860.75,25558.35,25598.00,25597.70,0
2018-11-07,25818.10,25824.40,25698.10,25737.50,25737.20,0
2018-11-09,25742.55,25822.75,25598.75,25771.00,25770.70,0
2018-11-12,25816.15,25907.20,25495.10,25539.75,25539.45,0
2018-11-13,25422.00,25796.50,25384.55,25768.60,25768.30,0
2018-11-14,25952.40,26045.05,25806.70,25930.15,25929.85,0
2018-11-15,25946.20,26197.60,25728.00,26154.75,26154.45,0
2018-11-16,26205.35,26332.75,26122.55,26245.55,26245.25,0
2018-11-19,26364.60,26379.10,26204.35,26300.70,26300.39,0
2018-11-20,26211.50,26259.40,26041.80,26113.35,26113.05,0
2018-11-21,26105.45,26342.05,26060.55,26262.05,26261.75,0
2018-11-22,26233.65,26323.95,25947.85,25999.45,25999.15,0
2018-11-26,26096.00,26396.60,26025.05,26365.60,26365.29,0
2018-11-27,26286.10,26491.25,26268.65,26443.10,26442.79,0
2018-11-28,26489.65,26584.95,26419.65,26457.95,26457.64,0
2018-11-29,26641.60,27003.75,26577.15,26939.60,26939.29,0
2018-11-30,27009.30,27012.70,26764.90,26862.95,26862.64,0
2018-12-03,27032.90,27037.10,26791.65,26857.55,26857.24,0
2018-12-04,26809.50,26843.80,26644.75,26693.80,26693.49,0
2018-12-05,26572.10,26627.35,26443.65,26519.60,26519.29,0
2018-12-06,26339.10,26359.90,26149.45,26198.30,26198.00,0
2018-12-07,26307.40,26659.70,26252.10,26594.30,26593.99,0
2018-12-10,26073.65,26336.20,26072.00,26102.65,26102.35,0
2018-12-11,25602.25,26227.90,25598.95,26163.40,26163.10,0
2018-12-12,26286.25,26672.70,26214.75,26643.85,26643.54,0
2018-12-13,26844.15,26951.45,26723.65,26816.35,26816.04,0
2018-12-14,26810.85,26909.00,26732.70,26826.00,26825.69,0
2018-12-17,26915.45,27051.40,26908.60,27015.80,27015.49,0
2018-12-18,26917.30,27210.05,26840.80,27174.70,27174.38,0
2018-12-19,27229.05,27364.35,27214.30,27298.40,27298.08,0
2018-12-20,27128.65,27309.10,27084.50,27275.10,27274.78,0
2018-12-21,27261.25,27369.10,26823.10,26869.65,26869.34,0
2018-12-24,26877.05,26934.85,26676.95,26714.75,26714.44,0
2018-12-26,26634.00,27029.15,26408.15,26986.80,26986.49,0
2018-12-27,27200.65,27239.95,26845.10,26878.55,26878.24,0
2018-12-28,27048.40,27213.45,27039.60,27125.25,27124.94,0
2018-12-31,27267.80,27286.50,27105.00,27160.20,27159.88,0
2019-01-02,27297.00,27397.55,27077.60,27174.70,27174.38,0
2019-01-03,27181.60,27206.20,26923.75,26959.85,26959.54,0
2019-01-04,26999.70,27274.50,26926.10,27195.00,27194.68,0
2019-01-07,27378.65,27477.80,27279.55,27304.55,27304.23,0
2019-01-08,27301.90,27542.40,27161.95,27509.50,27509.18,146100
2019-01-09,27651.25,27754.45,27409.50,27720.40,27720.08,0
2019-01-10,27713.55,27713.55,27488.20,27528.55,27528.23,0
2019-01-11,27602.80,27612.45,27382.45,27453.90,27453.58,0
2019-01-14,27389.20,27389.80,27182.20,27248.25,27247.93,0
2019-01-15,27317.55,27447.55,27317.10,27400.75,27400.43,0
2019-01-16,27405.65,27554.75,27403.05,27483.70,27483.38,0
2019-01-17,27568.60,27611.55,27335.15,27528.75,27528.43,0
2019-01-18,27550.05,27576.45,27410.65,27456.70,27456.38,0
2019-01-21,27514.55,27622.20,27388.50,27533.60,27533.28,0
2019-01-22,27526.55,27533.35,27385.40,27482.25,27481.93,0
2019-01-23,27493.10,27564.70,27189.60,27250.75,27250.43,0
2019-01-24,27273.50,27342.35,27142.80,27266.40,27266.08,0
2019-01-25,27261.45,27433.55,27045.20,27115.30,27114.99,0
2019-01-28,27041.45,27134.20,26587.95,26653.05,26652.74,0
2019-01-29,26616.25,26743.85,26441.55,26573.40,26573.09,0
2019-01-30,26789.75,26916.25,26693.70,26825.50,26825.19,0
2019-01-31,26969.15,27325.05,26891.05,27295.45,27295.13,0
2019-02-01,27334.55,27533.05,26930.45,27085.95,27085.63,231600
2019-02-04,26974.00,27243.80,26825.55,27186.60,27186.28,0
2019-02-05,27226.05,27348.25,27153.20,27271.70,27271.38,0
2019-02-06,27326.20,27428.65,27294.10,27402.35,27402.03,0
2019-02-07,27424.10,27589.75,27322.95,27387.15,27386.83,0
2019-02-08,27302.65,27482.10,27221.25,27294.40,27294.08,0
2019-02-11,27240.50,27305.90,27151.55,27227.80,27227.48,0
2019-02-12,27166.90,27286.65,26988.90,27010.75,27010.44,0
2019-02-14,26978.00,27030.00,26818.05,26970.60,26970.29,0
2019-02-15,27017.20,27029.95,26635.25,26794.25,26793.94,0
2019-02-18,26754.60,26829.95,26617.70,26654.25,26653.94,0
2019-02-19,26666.55,26996.45,26625.60,26684.85,26684.54,0
2019-02-20,26786.00,26985.50,26732.65,26955.50,26955.19,0
2019-02-21,26994.75,27100.90,26973.00,27052.40,27052.09,0
2019-02-22,26960.05,26997.35,26847.80,26867.55,26867.24,0
2019-02-25,26934.20,27197.10,26932.65,27159.25,27158.93,0
2019-02-26,26853.80,27127.25,26736.60,26952.95,26952.64,0
2019-02-27,27078.10,27189.45,26719.40,26799.30,26798.99,0
2019-02-28,26878.00,26920.50,26762.55,26789.90,26789.59,0
2019-03-01,26941.00,27076.55,26928.90,27043.90,27043.59,0
2019-03-05,27068.15,27580.75,26958.10,27554.05,27553.73,0
2019-03-06,27618.10,27681.65,27492.05,27625.65,27625.33,0
2019-03-07,27661.00,27815.50,27560.00,27764.60,27764.28,0
2019-03-08,27686.15,27811.35,27645.40,27761.80,27761.48,0
2019-03-11,27840.10,28035.60,27791.25,27966.65,27966.33,0
2019-03-12,28168.20,28488.10,28142.25,28443.70,28443.37,0
2019-03-13,28480.30,28927.70,28353.65,28884.30,28883.96,0
2019-03-14,29028.90,29070.35,28819.75,28923.10,28922.76,0
2019-03-15,29007.00,29520.70,28990.85,29381.45,29381.11,0
2019-03-18,29521.60,29812.00,29361.65,29596.10,29595.76,0
2019-03-19,29702.60,29799.75,29547.70,29767.85,29767.50,0
2019-03-20,29769.65,29885.20,29633.50,29832.20,29831.85,0
2019-03-22,29920.75,30008.10,29508.70,29582.50,29582.16,0
2019-03-25,29329.40,29329.40,29156.25,29281.20,29280.86,0
2019-03-26,29300.40,29950.15,29278.50,29882.15,29881.80,0
2019-03-27,30034.15,30262.55,29790.25,30019.80,30019.45,0
2019-03-28,30064.80,30496.05,29969.10,30420.55,30420.20,0
2019-04-01,30537.60,30648.10,30218.35,30326.50,30326.15,0
2019-04-02,30450.10,30452.90,30155.85,30354.25,30353.90,0
2019-04-03,30440.85,30602.55,30036.25,30093.30,30092.95,0
2019-04-04,30147.30,30245.70,29809.90,29904.90,29904.55,0
2019-04-05,30002.85,30174.00,29850.00,30084.65,30084.30,0
2019-04-08,30201.50,30232.05,29716.60,29845.30,29844.95,0
2019-04-09,29901.50,30165.05,29703.55,30113.85,30113.50,0
2019-04-10,29916.60,30155.75,29768.10,29803.50,29803.15,0
2019-04-11,29841.85,29852.25,29640.25,29786.10,29785.75,0
2019-04-12,29780.55,30000.95,29707.00,29938.55,29938.20,0
2019-04-15,29983.50,30163.10,29919.10,30104.25,30103.90,0
2019-04-16,30236.25,30590.95,30228.20,30531.35,30530.99,0
2019-04-18,30656.50,30669.80,30142.20,30223.40,30223.05,0
2019-04-22,30282.50,30289.90,29647.55,29687.95,29687.60,0
2019-04-23,29761.95,29906.50,29455.45,29479.70,29479.36,0
2019-04-24,29550.50,29914.85,29435.05,29860.80,29860.45,0
2019-04-25,29927.05,30057.70,29511.95,29561.35,29561.01,0
2019-04-26,29764.85,30048.20,29563.15,30013.50,30013.15,0
2019-04-30,29920.40,29920.40,29550.05,29764.80,29764.46,0
2019-05-02,29699.80,29919.35,29638.80,29708.60,29708.25,0
2019-05-03,29811.65,30121.75,29795.10,29954.15,29953.80,0
2019-05-06,29626.50,29757.40,29528.60,29618.45,29618.11,0
2019-05-07,29749.55,29835.50,29244.25,29288.20,29287.86,0
2019-05-08,29261.30,29261.30,28951.35,28994.40,28994.06,0
2019-05-09,28893.95,29040.30,28784.65,28884.60,28884.26,0
2019-05-10,28927.60,29202.85,28900.10,29040.50,29040.16,0
2019-05-13,29026.65,29049.05,28621.10,28659.95,28659.62,0
2019-05-14,28718.75,29058.30,28582.60,28829.20,28828.86,0
2019-05-15,28925.45,28983.15,28555.15,28616.45,28616.12,0
2019-05-16,28625.90,28947.60,28525.45,28855.30,28854.96,0
2019-05-17,28881.40,29559.45,28856.00,29450.15,29449.81,0
2019-05-20,30230.40,30827.85,30111.20,30759.70,30759.34,0
2019-05-21,30862.10,30926.70,30265.10,30308.40,30308.05,0
2019-05-22,30410.65,30675.10,30268.60,30526.80,30526.45,0
2019-05-23,30962.80,31705.00,30292.35,30409.10,30408.75,0
2019-05-24,30685.50,31275.40,30564.40,31212.55,31212.19,0
2019-05-27,31234.90,31700.75,31142.50,31647.65,31647.28,232000
2019-05-28,31711.30,31712.40,31328.60,31597.90,31597.53,0
2019-05-29,31459.25,31546.75,31257.90,31295.55,31295.19,0
2019-05-30,31256.85,31619.25,31236.10,31537.10,31536.73,0
2019-05-31,31678.90,31783.60,30623.05,31375.40,31375.04,0
2019-06-03,31406.05,31674.60,31284.70,31653.65,31653.28,0
2019-06-04,31532.90,31752.70,31512.95,31589.05,31588.68,0
2019-06-06,31523.95,31541.50,30800.80,30857.40,30857.04,274600
2019-06-07,30943.15,31139.60,30627.05,31066.55,31066.19,0
2019-06-10,31259.20,31367.40,30861.30,31034.00,31033.64,0
2019-06-11,31172.25,31399.35,30973.35,31265.45,31265.09,0
2019-06-12,31219.30,31222.30,30911.45,30965.70,30965.34,0
2019-06-13,30876.75,31036.90,30638.25,30976.10,30975.74,0
2019-06-14,30983.45,31032.65,30508.95,30614.35,30613.99,0
2019-06-17,30652.00,30684.05,30249.40,30273.25,30272.90,0
2019-06-18,30299.45,30550.65,30222.85,30351.00,30350.65,0
2019-06-19,30526.50,30699.15,30242.00,30362.10,30361.75,0
2019-06-20,30390.20,30824.55,30220.70,30781.10,30780.74,0
2019-06-21,30804.95,30804.95,30541.50,30628.35,30627.99,0
2019-06-24,30680.95,30783.65,30528.00,30602.05,30601.70,0
2019-06-25,30567.65,30913.25,30451.40,30847.05,30846.69,0
2019-06-26,30809.20,31202.70,30766.65,31162.35,31161.99,0
2019-06-27,31192.10,31490.60,31158.80,31269.50,31269.14,0
2019-06-28,31281.00,31308.90,31060.60,31105.20,31104.84,0
2019-07-01,31271.00,31449.65,31247.45,31372.20,31371.83,0
2019-07-02,31414.65,31431.35,31105.10,31283.30,31282.94,0
2019-07-03,31347.70,31466.35,31242.10,31382.30,31381.94,0
2019-07-04,31471.00,31608.35,31428.05,31471.85,31471.48,242986000
2019-07-05,31523.05,31660.75,31323.25,31475.80,31475.44,0
2019-07-08,31346.85,31346.85,30538.55,30603.85,30603.49,0
2019-07-09,30533.40,30702.05,30348.85,30569.15,30568.79,0
2019-07-10,30618.05,30728.35,30431.25,30522.10,30521.74,0
2019-07-11,30707.00,30787.00,30566.10,30716.55,30716.19,0
2019-07-12,30789.75,30861.40,30550.75,30601.45,30601.09,0
2019-07-15,30688.85,30688.85,30334.65,30445.95,30445.60,0
2019-07-16,30532.65,30632.15,30430.15,30570.80,30570.45,0
2019-07-17,30622.25,30799.30,30570.05,30735.50,30735.14,0
2019-07-18,30705.80,30768.10,30379.00,30430.60,30430.25,0
2019-07-19,30515.10,30537.65,29705.90,29770.35,29770.00,0
2019-07-22,29617.05,29635.15,29194.10,29284.95,29284.61,339800
2019-07-23,29342.45,29364.40,29078.80,29128.10,29127.76,0
2019-07-24,29085.45,29250.75,28872.30,28952.25,28951.91,0
2019-07-25,28981.05,29240.80,28931.05,29043.05,29042.71,0
2019-07-26,29062.50,29377.60,28999.55,29325.30,29324.96,0
2019-07-29,29583.45,29583.45,29106.75,29295.90,29295.56,0
2019-07-30,29434.85,29528.30,28739.50,28791.60,28791.27,0
2019-07-31,28575.45,28974.20,28537.00,28876.00,28875.66,0
2019-08-01,28660.50,28819.70,28047.35,28367.25,28366.92,0
2019-08-02,28224.25,28541.20,27937.55,28204.95,28204.62,310300
2019-08-05,27841.20,27866.55,27389.50,27648.05,27647.73,0
2019-08-06,27518.50,28147.40,27518.50,28022.10,28021.77,0
2019-08-07,28053.85,28175.55,27641.85,27702.05,27701.73,0
2019-08-08,27840.10,28225.00,27531.95,28110.45,28110.12,0
2019-08-09,28293.65,28602.20,28254.70,28431.90,28431.57,0
2019-08-13,28356.80,28358.85,27683.50,27729.10,27728.78,0
2019-08-14,27885.50,28104.60,27729.40,28019.20,28018.87,0
2019-08-16,27920.30,28250.15,27720.95,28217.00,28216.67,0
2019-08-19,28331.25,28468.90,28146.50,28186.10,28185.77,0
2019-08-20,28029.80,28038.60,27864.60,27982.45,27982.12,0
2019-08-21,28021.00,28098.90,27666.20,27719.05,27718.73,0
2019-08-22,27690.05,27690.05,26975.55,27034.20,27033.88,0
2019-08-23,26835.35,27207.30,26560.60,26958.65,26958.34,0
2019-08-26,27663.95,27995.25,26859.35,27951.35,27951.03,0
2019-08-27,28106.30,28277.70,27960.80,28126.15,28125.82,0
2019-08-28,28080.25,28095.55,27634.65,27804.30,27803.98,0
2019-08-29,27694.95,27719.05,27239.95,27305.20,27304.88,0
2019-08-30,27407.90,27586.50,27121.95,27427.85,27427.53,0
2019-09-03,27239.20,27247.05,26742.60,26824.15,26823.84,0
2019-09-04,26785.95,27278.70,26641.35,27123.85,27123.54,0
2019-09-05,27086.95,27243.95,26815.40,26919.70,26919.39,0
2019-09-06,26986.50,27311.05,26950.55,27247.90,27247.58,0
2019-09-09,27240.35,27565.55,26993.90,27504.65,27504.33,0
2019-09-11,27639.05,27829.65,27551.65,27776.20,27775.88,0
2019-09-12,27870.80,28062.30,27764.70,27818.50,27818.18,0
2019-09-13,27772.00,28126.85,27573.45,28098.75,28098.42,0
2019-09-16,27868.00,28066.70,27798.85,27855.00,27854.68,0
2019-09-17,27765.10,27851.40,27047.95,27131.75,27131.44,0
2019-09-18,27304.70,27414.45,27088.80,27172.65,27172.33,0
2019-09-19,27175.45,27175.45,26643.00,26757.65,26757.34,0
2019-09-20,26878.65,29418.95,26727.55,28981.55,28981.21,0
2019-09-23,30039.40,30801.30,29776.30,30566.20,30565.84,0
2019-09-24,30432.00,30668.10,29889.55,30183.10,30182.75,0
2019-09-25,30029.05,30067.60,29470.10,29586.05,29585.71,0
2019-09-26,29640.55,30718.35,29627.00,30002.60,30002.25,0
2019-09-27,29974.95,30112.65,29711.35,29876.65,29876.30,0
2019-09-30,29674.80,29754.40,28943.45,29103.15,29102.81,0
2019-10-01,29226.15,29526.40,28077.35,28725.50,28725.17,1187300
2019-10-03,28606.70,28769.10,28240.80,28414.10,28413.77,0
2019-10-04,28681.90,28730.30,27653.70,27731.85,27731.53,0
2019-10-07,27909.90,28185.15,27568.35,27767.55,27767.23,0
2019-10-09,27901.65,28857.70,27702.05,28785.85,28785.52,0
2019-10-10,28542.95,28552.75,27914.15,28013.45,28013.12,0
2019-10-11,28245.55,28604.05,27736.80,28042.50,28042.17,0
2019-10-14,28238.50,28553.40,28043.25,28181.95,28181.62,0
2019-10-15,28257.85,28694.85,28186.25,28555.10,28554.77,0
2019-10-16,28689.45,28759.35,28305.40,28538.80,28538.47,0
2019-10-17,28596.35,29049.05,28487.95,28989.45,28989.11,0
2019-10-18,28954.80,29249.50,28864.10,29120.25,29119.91,0
2019-10-22,29416.25,29690.00,29231.20,29411.15,29410.81,0
2019-10-23,29478.85,29643.80,29214.05,29459.60,29459.26,0
2019-10-24,29604.35,29693.25,28994.20,29107.95,29107.61,0
2019-10-25,29228.65,29452.10,28923.80,29395.95,29395.61,0
2019-10-29,29527.60,29997.65,29385.45,29873.05,29872.70,0
2019-10-30,30005.70,30151.10,29753.00,29987.50,29987.15,0
2019-10-31,30168.65,30415.65,29987.15,30066.25,30065.90,0
2019-11-01,30196.15,30409.00,30028.90,30330.55,30330.20,0
2019-11-04,30415.90,30607.05,30227.25,30333.10,30332.75,0
2019-11-05,30403.25,30452.70,30091.35,30219.85,30219.50,0
2019-11-06,30225.20,30699.00,30013.65,30609.60,30609.24,0
2019-11-07,30722.60,30821.35,30462.55,30633.15,30632.79,364800
2019-11-08,30571.30,31108.40,30504.05,30749.40,30749.04,0
2019-11-11,30664.65,31205.20,30625.80,31115.55,31115.19,0
2019-11-13,31084.75,31198.50,30488.10,30541.55,30541.20,0
2019-11-14,30615.80,30789.20,30338.35,30749.95,30749.59,0
2019-11-15,30912.40,31165.45,30860.70,31008.40,31008.04,0
2019-11-18,31036.80,31203.55,30901.85,30992.10,30991.74,0
2019-11-19,31045.15,31298.05,30974.30,31236.25,31235.89,0
2019-11-20,31292.35,31471.65,31205.55,31353.85,31353.48,0
2019-11-21,31413.25,31463.15,31243.00,31349.95,31349.58,0
2019-11-22,31389.60,31394.20,31055.20,31111.60,31111.24,0
2019-11-25,31065.10,31591.60,31049.75,31555.90,31555.53,0
2019-11-26,31692.85,31850.35,31465.85,31718.35,31717.98,0
2019-11-27,31832.75,31916.80,31734.50,31875.95,31875.58,0
2019-11-28,31981.70,32157.05,31905.90,32122.95,32122.58,498300
2019-11-29,32074.15,32086.95,31770.80,31946.10,31945.73,0
2019-12-02,32008.30,32024.10,31720.60,31871.45,31871.08,0
2019-12-03,31920.10,31936.60,31502.95,31613.35,31612.98,0
2019-12-04,31549.30,32017.75,31444.00,31979.30,31978.93,516800
2019-12-05,32083.80,32126.95,31628.30,31712.95,31712.58,393300
2019-12-06,31797.15,31883.70,31250.65,31341.55,31341.19,485400
2019-12-09,31321.40,31537.65,31122.05,31316.65,31316.29,494500
2019-12-10,31386.40,31412.80,31126.00,31160.35,31159.99,505400
2019-12-11,31151.65,31337.85,30996.40,31256.75,31256.39,815400
2019-12-12,31356.80,31711.45,31352.10,31665.45,31665.08,529700
2019-12-13,31775.55,32105.05,31770.50,32014.25,32013.88,390500
